,id,name,address,location,typecode,type
10412,B0FFG7830M,北京鑫万维通达汽车销售有限公司,东高村镇兴业路39号东高村镇政府旁边,"117.113129,40.103076",020402|030502,汽车销售;通用特约销售;别克销售|汽车维修;通用特约维修;别克维修
10413,B0FFH18LUW,京南米河,角门路汇丰汽配城A厅底商,"116.356467,39.839662",30100,汽车维修;汽车综合维修;汽车综合维修
10414,B000A8UFS5,北京捷兴达汽车修理厂,马坡镇白各庄村红绿灯东200米,"116.640493,40.165499",30100,汽车维修;汽车综合维修;汽车综合维修
10415,B000A41D6B,北京乐平劲松汽车维修有限公司,潘家园26号楼1层,"116.446690,39.878178",30000,汽车维修;汽车维修;汽车维修
10416,B000A8XKLN,北京博丰长久丰田汽车销售服务有限公司,空港物流基地顺航路18号,"116.58818,40.122621",021001|031101,汽车销售;丰田特约销售;一汽丰田销售|汽车维修;丰田特约维修;一汽丰田维修
10417,B000A7R3B0,北京银智冠汽车维修有限公司,西三旗环岛东南角,"116.330034,40.055170",30000,汽车维修;汽车维修;汽车维修
10418,B000A8WD2Q,昊瑞达汽修,和平里七区30号楼1号院,"116.420240,39.961947",010400|030000,汽车服务;汽车养护/装饰;汽车养护|汽车维修;汽车维修;汽车维修
10419,B000A7X1XF,蒲芳汽修,宋庄路4号,"116.428724,39.856338",30000,汽车维修;汽车维修;汽车维修
10420,B000A5E2F2,北京捷德汽车维修服务有限公司,成寿寺路131号,"116.445866,39.842931",030100|033600,汽车维修;汽车综合维修;汽车综合维修|汽车维修;广汽传祺维修;广汽传祺维修
10421,B0FFI6BE1I,北京泊士联汽车销售中心肖村店,小红门镇南四环东路95号(财务室),"116.433513,39.833247",020000|033400,汽车销售;汽车销售;汽车销售|汽车维修;长城汽车维修;长城汽车维修
10422,B000A7CB55,中车汽修,宛平城卢沟桥北里22号楼,"116.233215,39.850347",30000,汽车维修;汽车维修;汽车维修
10423,B0FFH8HT34,华晨汽车(博瑞九龙店),朝阳体育中心西路2附近,"116.525365,39.952814",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10424,B000A856QJ,北京冀发贵汽车贸易有限公司,古城大街汽车贸易园F区4号,"116.180011,39.916222",031200|021100,汽车维修;斯巴鲁特约维修;斯巴鲁维修|汽车销售;斯巴鲁特约销售;斯巴鲁销售
10425,B0FFH009N7,北京现代特约服务站,望京街道北四环东路一号首汽第四修理厂,"116.468513,39.974043",30000,汽车维修;汽车维修;汽车维修
10426,B0HB1RH74D,北京鹏龙星徽汽车销售服务有限公司,东三坏南路辅路鹏龙大厦1层,"116.460229,39.874312",020900|031000,汽车销售;梅赛德斯-奔驰特约销售;梅赛德斯-奔驰销售|汽车维修;梅赛德斯-奔驰特约维修;梅赛德斯-奔驰维修
10427,B000AA1GEN,北京石景山保时捷中心,时代花园南路璟公院23号院13号楼底商,"116.199471,39.918084",022100|032200,汽车销售;保时捷特约销售;保时捷销售|汽车维修;保时捷特约维修;保时捷维修
10428,B0FFKRUVR2,北京中汽众悦领克中心,东五环五方桥西北角(汽车园内),"116.546788,39.871670",022300|032400,汽车销售;吉利特约销售;吉利销售|汽车维修;吉利特约维修;吉利维修
10429,B000A881YU,北京众和发汽车修理厂,G110与京藏高速公路交叉口西南方向70米,"116.217466,40.219292",30100,汽车维修;汽车综合维修;汽车综合维修
10430,B0FFF5KG8T,名车汇,兴隆庄甲3号,"116.529922,39.908539",021600|031700,汽车销售;现代特约销售;现代销售|汽车维修;现代特约维修;现代维修
10431,B0FFGWEYSP,恩远大+汽车服务中心,南四环中路260号东厅15号,"116.351748,39.828449",30000,汽车维修;汽车维修;汽车维修
10432,B000ABCOVE,北京鑫达源通汽车销售服务有限公司,密云经济开发区云腾路17号,"116.799357,40.355536",020402|030502,汽车销售;通用特约销售;别克销售|汽车维修;通用特约维修;别克维修
10433,B000A85K0J,北京天润通业汽车贸易有限公司,小红门南四环东路93号,"116.433969,39.833261",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10434,B000A8X64Z,北京东南得利卡汽车贸易有限公司,经济技术开发区北环东路甲15号,"116.509096,39.811481",031400|021300,汽车维修;三菱特约维修;三菱维修|汽车销售;三菱特约销售;三菱销售
10435,B000A8492I,北京鹏远兴业汽车销售服务有限公司,东五环南路兴达汽车广场,"116.54975,39.861397",023200|033300,汽车销售;北京汽车销售;北京汽车销售|汽车维修;北京汽车维修;北京汽车维修
10436,B000A87ZD8,四合金元汽车修理厂,崔村镇镇政府西1000米,"116.337476,40.220934",030100|010000,汽车维修;汽车综合维修;汽车综合维修|汽车服务;汽车服务相关;汽车服务相关
10437,B0FFFP0AIH,嘉实多机油指定经销商,兴盛街一段88号,"116.317131,39.772360",061200|010400|030000,购物服务;专卖店;专营店|汽车服务;汽车养护/装饰;汽车养护|汽车维修;汽车维修;汽车维修
10438,B000A59C7F,北京朝光汽车修理厂,小红门乡威仪路北三条4号,"116.444728,39.841573",30100,汽车维修;汽车综合维修;汽车综合维修
10439,B000A7I2J1,聚朋汽修,宋庄路顺六条39号,"116.428296,39.851518",30000,汽车维修;汽车维修;汽车维修
10440,B000A7OH6T,百福汽车维修服务有限公司,平房黄杉木店路平房乡政府往南100米,"116.530216,39.935674",30100,汽车维修;汽车综合维修;汽车综合维修
10441,B0GD5U4AWL,北京正通宝泽汽车销售服务有限公司,张家湾镇土桥村西(南院)2幢,"116.696721,39.865361",020600|030700|060000,汽车销售;宝马特约销售;宝马销售|汽车维修;宝马特约维修;宝马维修|购物服务;购物相关场所;购物相关场所
10442,B0FFFY4LVT,小常汽车服务中心,良乡东路88号附近,"116.152905,39.731341",010000|030000,汽车服务;汽车服务相关;汽车服务相关|汽车维修;汽车维修;汽车维修
10443,B0FFIA8QRQ,北京中鑫之宝领克中心,姚家园路东方基业汽车城中区11号,"116.523589,39.939604",022300|030000,汽车销售;吉利特约销售;吉利销售|汽车维修;汽车维修;汽车维修
10444,B000A7PCAN,北京红供汽车修理公司,旧宫龙泰路南区甲3号,"116.448599,39.794690",30100,汽车维修;汽车综合维修;汽车综合维修
10445,B0FFHROIVB,修轩行(西直门店),三里河路5号院往东100米,"116.330781,39.935787",030000|070000,汽车维修;汽车维修;汽车维修|生活服务;生活服务场所;生活服务场所
10446,B0HRYUGT1T,比亚迪福铃兴迪4S店,南四环西路73号花乡汽车园东区东厅9号,"116.323824,39.831941",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10447,B0FFGBEO4L,北京万通汽车修理站,百万庄南街1号,"116.337205,39.926196",30100,汽车维修;汽车综合维修;汽车综合维修
10448,B0FFI17Z1F,广汽传祺(北京长申店),阎村镇澎湃汽车公园内,"116.10141,39.723169",033600|020000,汽车维修;广汽传祺维修;广汽传祺维修|汽车销售;汽车销售;汽车销售
10449,B0HR6C8WF5,比亚迪欣太4S店,王四营五方桥庞大汽车园内,"116.547411,39.872639",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10450,B000A8XEKM,广汽丰田北京澳林奥运村店,花虎沟20-1号,"116.363198,40.017018",021002|031102,汽车销售;丰田特约销售;广汽丰田销售|汽车维修;丰田特约维修;广汽丰田维修
10451,B0FFIVLS9F,车乐福汽车装饰,王四营五方天雅汽服园C8-12-20,"116.541954,39.863017",30000,汽车维修;汽车维修;汽车维修
10452,B000A7WB3F,比亚迪北方瑞鹏4S店,张家湾土桥欣桥家园小区西门,"116.6964,39.866402",030000|020000,汽车维修;汽车维修;汽车维修|汽车销售;汽车销售;汽车销售
10453,B0FFI64JS3,郑州日产店,东五环兴达汽车广场,"116.549737,39.860098",020702|030803,汽车销售;日产特约销售;郑州日产销售|汽车维修;日产特约维修;郑州日产维修
10454,B0FFGR1K44,北京十里堡洗车厂,十里堡甲一号楼南侧,"116.507212,39.911146",030000|010000,汽车维修;汽车维修;汽车维修|汽车服务;汽车服务相关;汽车服务相关
10455,B000A3E799,北京合顺达汽车维修中心,坡上村东平房12号西苑北桥,"116.288208,40.002545",30100,汽车维修;汽车综合维修;汽车综合维修
10456,B000A85V44,文惠汽车修理厂,杨镇地区顺平路沙岭段39号,"116.889387,40.153602",30100,汽车维修;汽车综合维修;汽车综合维修
10457,B000AA0NS8,国超钧恒汽修(大井店),大井后街94号,"116.267895,39.867920",030100|061200,汽车维修;汽车综合维修;汽车综合维修|购物服务;专卖店;专营店
10458,B0FFI1WYXY,Cadillac,来广营西路99号(北五环顾家庄桥西500米路北),"116.432427,40.023064",020401|030501,汽车销售;通用特约销售;凯迪拉克销售|汽车维修;通用特约维修;凯迪拉克维修
10459,B0FFH18QFS,奔驰汽修,草桥汇丰汽配城1厅27-28号,"116.358645,39.838546",30000,汽车维修;汽车维修;汽车维修
10460,B000A8XPS4,北京昌海福江汽车销售服务有限公司顺义分公司,南法信镇政府东600米路南顺平路南法信段22号,"116.619683,40.117133",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10461,B0FFLHRX33,比亚迪环耀晟世4S店,万丰路288号,"116.295752,39.876859",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10462,B0FFF2D8M4,北京亚奥之星汽车服务有限公司,"北七家镇立汤路北京北辰亚运村汽车交易市场中心3-1号,3-2号","116.416032,40.093348",020900|031000,汽车销售;梅赛德斯-奔驰特约销售;梅赛德斯-奔驰销售|汽车维修;梅赛德斯-奔驰特约维修;梅赛德斯-奔驰维修
10463,B0H6GR4AVB,比亚迪鑫鹏天奥4S店,张仪村路23号院内甲8号,"116.228943,39.882461",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10464,B000A8XL02,宏建汽配,城北街道西关瑞明路106号,"116.218769,40.214444",010800|030100,汽车服务;汽车配件销售;汽车配件销售|汽车维修;汽车综合维修;汽车综合维修
10465,B0FFKM8B45,比亚迪润捷4S店,良乡凯旋大街52号,"116.132675,39.715059",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10466,B0FFGZVSYD,比亚迪润城4S店,阎村镇炒米店村一街甲1号,"116.106631,39.720131",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10467,B0FFG8EPAA,陆鼎福特进口展厅,姚家园路甲1号东方基业汽车城2号,"116.518347,39.939527",021800|031900,汽车销售;福特特约销售;福特销售|汽车维修;福特特约维修;福特维修
10468,B0FFLKQYJF,邵青奥迪专业服务,朝阳区盛华东路808号,"116.544993,39.868230",030400|010000,汽车维修;奥迪特约维修;奥迪维修|汽车服务;汽车服务相关;汽车服务相关
10469,B0FFKQ1JZF,比亚迪环耀盛元4S店,十八里店乡吕家营甲3号,"116.473269,39.840886",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10470,B000A7SQZE,北京市宸驰汽车贸易有限责任公司,王四营乡白鹿司村五环五方桥东南角,"116.550002,39.866727",022200|032300,汽车销售;东风特约销售;东风销售|汽车维修;东风特约维修;东风维修
10471,B0FFJLU7LH,广汽埃安(北京长澜店),南三环西路28号,"116.356857,39.851602",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10472,B0FFFAKJ2O,北京汇京德通哈弗专营店,来广营乡来广营西路88-1号,"116.451525,40.021927",021202|032300,汽车销售;标致雪铁龙特约销售;东风标致销售|汽车维修;东风特约维修;东风维修
10473,B000A8US90,北京现代(天乐国裕店),八达岭高速昌平南桥西南侧,"116.222538,40.210297",021600|031700,汽车销售;现代特约销售;现代销售|汽车维修;现代特约维修;现代维修
10474,B0FFKEI9IO,比亚迪北方瑞丰4S店,庙城镇焦村村委会北侧23号,"116.636377,40.271685",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10475,B000A8U9OH,北京仁正利成汽车销售服务有限公司,平房乡石各庄东路甲1号,"116.572083,39.939208",031902|021802,汽车维修;福特特约维修;马自达维修|汽车销售;福特特约销售;马自达销售
10476,B0FFJI2MRD,北京市汽车修理公司五厂食堂,安宁庄东路15号,"116.328216,40.043630",30100,汽车维修;汽车综合维修;汽车综合维修
10477,B0GKV16NCF,北京汇京柯曼凯迪拉克4S店,丰管路46号西南三环丰益桥西800米路南,"116.307328,39.857548",020401|030501,汽车销售;通用特约销售;凯迪拉克销售|汽车维修;通用特约维修;凯迪拉克维修
10478,B000A02B8E,北京市昌平延峰汽车修理部,振兴路水关新村甲22号楼,"116.244473,40.208030",30000,汽车维修;汽车维修;汽车维修
10479,B000A8XC8E,北京东晨伟业汽车销售有限公司,西大桥路26-1号,"116.820336,40.365796",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10480,B0GKMURKZE,比亚迪鑫敏恒鑫运4S店,京藏高速西三旗出口桥南480米路西,"116.331815,40.049191",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10481,B0FFJCR4UX,北京金泰凯盛汽车销售服务有限公司,北七家镇东三旗村村北北辰亚运村汽车交易市场C区3-3号,"116.416875,40.093181",020800|030900,汽车销售;雷诺特约销售;雷诺销售|汽车维修;雷诺特约维修;雷诺维修
10482,B0FFFZKRYT,北汽新能源庞大店,京哈高速五方桥东柏阳景园南门附近,"116.557580,39.869370",023200|030000,汽车销售;北京汽车销售;北京汽车销售|汽车维修;汽车维修;汽车维修
10483,B0FFG96WFH,北京现代,南四环城环城国际汽配城10号楼333B,"116.457979,39.836672",30000,汽车维修;汽车维修;汽车维修
10484,B000A95CCI,北京市亨益来汽车贸易有限公司,中油华路加油站东侧,"117.031133,40.143792",020000|030000,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修
10485,B0FFGCE7L3,北京现代安瑞迪特约销售服务店,十里堡村北100米(近京密路彩虹桥),"116.795063,40.356465",031702|021602,汽车维修;现代特约维修;北京现代维修|汽车销售;现代特约销售;北京现代销售
10486,B0FFKK8G9Y,德旺达汽车维修,亦庄运成街15号东门,"116.524499,39.792635",030100|130000,汽车维修;汽车综合维修;汽车综合维修|政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
